"1582","BNP Paribas France - Fixed Income","bnpparibas2.jpg",""
"1589","Siemens India","siemens1.jpg","http://www.siemens.com/answers/in/en/"
"1303","W&W Informatik","wwinformatik.png","http://www.ww-informatik.de"
"893","Red Link","redlink.png","http://www.redlink.com.ar"
"1581","BNP Paribas France - BDDF","bnpparibas2.jpg",""
"1597","Silverspring Networks","silverspring.jpg","www.silverspringnet.com"
"1541","AT&T Services - Web Team","att.jpg","http://www.att.com/#fbid=zM0PpLfNIdt"
"1712","Otto Germany","otto.png","http://ottogroup.com/en/"
"1699","Capsule Technologie","capsule.png","http://www.capsuletech.fr/"
"1903","Deutsche Bank US","deutsche_bank.jpeg",""
"1906","Deutsche Bank AG - Germany","deutsche_bank.jpeg",""
"1181","Cisco India","cisco.png",""
"1405","Optum US","optum.png","optum.com"
"1433","Cathay Pacific Airways","cathaypacific.png","cathaypacific.com"
"657","AFP Habitat SA","afphabitat.png","http://www.afphabitat.cl/"
"654","Moodys US","moodys.png","www.moodys.com"
"738","Portland General Electric Company US","ge.png","http://www.portlandgeneral.com"
"1170","Tekla Oy","tekla.jpg","http://www.tekla.com"
"709","BPost","bpost.jpg","www.bpost.be"
"667","ThalesRaytheonSystems -  SD/SDAF - FR","thalesraytheon.gif","http://www.thalesraytheon.com/"
"1445","Unibet","unibet.jpg","www.unibet.com"
"836","RBS India","rbs.jpg","http://www.rbs.in"
"1447","GIE SIHM - Système Information Harmonie Mutuelle","sihm.jpg","https://www.harmonie-mutuelle.fr/web/tout-harmonie"
